lot_id,component_id,param_name,value_0h,value_24h,value_96h,value_168h
LOT_011,LOT_011_C0326,propagation_delay_ns,9.9626,10.14,10.4171,10.6799
LOT_011,LOT_011_C0327,leakage_current_uA,8.8739,8.9125,9.3442,9.6936
LOT_011,LOT_011_C0327,propagation_delay_ns,9.963,10.0174,10.1585,10.4908
LOT_011,LOT_011_C0328,leakage_current_uA,11.9566,12.472,12.6216,12.9591
LOT_011,LOT_011_C0328,propagation_delay_ns,9.0067,9.0877,9.3718,9.626
LOT_011,LOT_011_C0329,leakage_current_uA,13.9043,14.1405,14.5666,15.3495
LOT_011,LOT_011_C0329,propagation_delay_ns,9.0624,9.1477,9.5573,9.7709
LOT_011,LOT_011_C0330,leakage_current_uA,13.5236,13.3678,13.7723,14.2402
LOT_011,LOT_011_C0330,propagation_delay_ns,9.6584,9.6052,9.9892,10.2485
LOT_011,LOT_011_C0331,leakage_current_uA,12.9504,13.4419,13.605,13.9781
LOT_011,LOT_011_C0331,propagation_delay_ns,9.3645,9.394,9.5737,9.7152
LOT_011,LOT_011_C0332,leakage_current_uA,11.5995,11.6488,12.385,12.9983
LOT_011,LOT_011_C0332,propagation_delay_ns,10.2092,10.3517,10.5982,10.8727
LOT_011,LOT_011_C0333,leakage_current_uA,11.7552,12.2609,12.5196,12.819
LOT_011,LOT_011_C0333,propagation_delay_ns,10.3183,10.4083,10.6449,10.8259
LOT_011,LOT_011_C0334,leakage_current_uA,10.6081,10.459,10.8404,11.3084
LOT_011,LOT_011_C0334,propagation_delay_ns,10.1641,10.2372,10.6771,10.8461
LOT_011,LOT_011_C0335,leakage_current_uA,12.6549,12.8555,13.0551,13.5628
LOT_011,LOT_011_C0335,propagation_delay_ns,10.2589,10.4361,10.6681,10.8002
LOT_011,LOT_011_C0336,leakage_current_uA,9.5935,10.0142,10.2743,10.9972
LOT_011,LOT_011_C0336,propagation_delay_ns,10.042,10.0798,10.3078,10.4132
LOT_011,LOT_011_C0337,leakage_current_uA,10.6837,10.8358,11.5655,11.9691
LOT_011,LOT_011_C0337,propagation_delay_ns,9.3656,9.307,9.8171,9.909
LOT_011,LOT_011_C0338,leakage_current_uA,15.1203,15.4478,16.2198,16.9963
LOT_011,LOT_011_C0338,propagation_delay_ns,10.3676,10.5531,10.6755,10.9831
LOT_011,LOT_011_C0339,leakage_current_uA,13.0115,13.5199,14.0064,14.8938
LOT_011,LOT_011_C0339,propagation_delay_ns,9.667,9.7263,9.8874,10.304
LOT_011,LOT_011_C0340,leakage_current_uA,11.9966,12.0492,12.6502,13.2821
LOT_011,LOT_011_C0340,propagation_delay_ns,11.5475,11.5869,11.9765,12.2831
LOT_011,LOT_011_C0341,leakage_current_uA,14.2764,14.5188,14.9557,15.7388
LOT_011,LOT_011_C0341,propagation_delay_ns,10.0306,10.0791,10.3588,10.6317
LOT_011,LOT_011_C0342,leakage_current_uA,13.8645,13.8873,14.6256,15.0791
LOT_011,LOT_011_C0342,propagation_delay_ns,8.2524,8.2333,8.4591,8.5326
LOT_011,LOT_011_C0343,leakage_current_uA,10.8628,10.996,11.179,11.575
LOT_011,LOT_011_C0343,propagation_delay_ns,9.4134,9.5605,9.6984,9.9358
LOT_011,LOT_011_C0344,leakage_current_uA,55.9762,56.9048,59.6335,63.0947
LOT_011,LOT_011_C0344,propagation_delay_ns,17.1394,17.2532,17.9369,18.5449
LOT_011,LOT_011_C0345,leakage_current_uA,9.5476,9.7399,10.1865,10.5532
LOT_011,LOT_011_C0345,propagation_delay_ns,9.6339,9.7676,10.1221,10.2331
LOT_011,LOT_011_C0346,leakage_current_uA,12.9978,13.2477,13.9009,14.4943
LOT_011,LOT_011_C0346,propagation_delay_ns,10.5958,10.8047,10.935,11.2047
LOT_011,LOT_011_C0347,leakage_current_uA,12.5951,12.6621,13.2706,13.6306
LOT_011,LOT_011_C0347,propagation_delay_ns,11.1931,11.1404,11.675,11.9177
LOT_011,LOT_011_C0348,leakage_current_uA,11.7208,11.9139,12.3239,13.0247
LOT_011,LOT_011_C0348,propagation_delay_ns,9.4311,9.2989,9.6848,10.0437
LOT_011,LOT_011_C0349,leakage_current_uA,14.2596,14.5788,14.8631,15.1706
LOT_011,LOT_011_C0349,propagation_delay_ns,10.0867,10.017,10.3806,10.7101
LOT_011,LOT_011_C0350,leakage_current_uA,11.1417,11.1836,14.6806,22.4266
LOT_011,LOT_011_C0350,propagation_delay_ns,10.6601,10.7606,12.7166,16.26
LOT_011,LOT_011_C0351,leakage_current_uA,12.8283,12.8981,13.3103,13.7467
LOT_011,LOT_011_C0351,propagation_delay_ns,9.2811,9.5886,9.6162,10.086
LOT_011,LOT_011_C0352,leakage_current_uA,13.3614,13.7424,14.0522,14.8293
LOT_011,LOT_011_C0352,propagation_delay_ns,9.5508,9.7492,10.0128,10.2559
LOT_011,LOT_011_C0353,leakage_current_uA,15.0169,15.1684,15.7207,16.3452
LOT_011,LOT_011_C0353,propagation_delay_ns,9.5976,9.737,9.8846,10.1196
LOT_011,LOT_011_C0354,leakage_current_uA,12.8193,12.6241,13.2491,13.8776
LOT_011,LOT_011_C0354,propagation_delay_ns,10.4205,10.3793,10.7358,10.9632
LOT_011,LOT_011_C0355,leakage_current_uA,11.2088,11.1057,11.8623,11.8995
LOT_011,LOT_011_C0355,propagation_delay_ns,10.3182,10.3924,10.6331,10.9388
LOT_011,LOT_011_C0356,leakage_current_uA,13.9326,14.2131,14.8255,15.473
LOT_011,LOT_011_C0356,propagation_delay_ns,9.872,9.928,10.1423,10.5076
LOT_011,LOT_011_C0357,leakage_current_uA,11.792,12.0102,12.4005,12.8012
LOT_011,LOT_011_C0357,propagation_delay_ns,9.6167,9.7755,9.9096,10.1253
LOT_011,LOT_011_C0358,leakage_current_uA,9.1235,9.5012,9.7791,10.1935
LOT_011,LOT_011_C0358,propagation_delay_ns,8.1619,8.2344,8.4451,8.5298
LOT_011,LOT_011_C0359,leakage_current_uA,10.7983,10.8554,11.6887,12.2395
LOT_011,LOT_011_C0359,propagation_delay_ns,10.4158,10.4789,10.8601,11.1391
LOT_011,LOT_011_C0360,leakage_current_uA,12.4251,12.5003,13.1588,13.3528
LOT_011,LOT_011_C0360,propagation_delay_ns,9.9435,10.0049,10.1805,10.3861
LOT_011,LOT_011_C0361,leakage_current_uA,16.9207,16.9108,17.8063,18.8191
LOT_011,LOT_011_C0361,propagation_delay_ns,8.4598,8.5126,8.6538,8.8706
LOT_011,LOT_011_C0362,leakage_current_uA,16.6908,16.6322,17.1,17.9193
LOT_011,LOT_011_C0362,propagation_delay_ns,9.1911,9.3615,9.436,9.6393
LOT_011,LOT_011_C0363,leakage_current_uA,12.4611,12.4453,12.9156,13.6431
LOT_011,LOT_011_C0363,propagation_delay_ns,9.5593,9.6402,9.8989,10.0558
LOT_011,LOT_011_C0364,leakage_current_uA,9.2997,9.7813,10.099,10.7817
LOT_011,LOT_011_C0364,propagation_delay_ns,9.8458,9.8996,10.1533,10.3833
LOT_011,LOT_011_C0365,leakage_current_uA,14.2027,14.2272,14.8705,15.1707
LOT_011,LOT_011_C0365,propagation_delay_ns,11.3906,11.341,11.5625,11.887
LOT_011,LOT_011_C0366,leakage_current_uA,13.9354,14.1981,19.4205,30.3077
LOT_011,LOT_011_C0366,propagation_delay_ns,8.7815,9.0555,12.4599,17.0197
LOT_011,LOT_011_C0367,leakage_current_uA,12.9369,13.0349,13.7621,14.3492
LOT_011,LOT_011_C0367,propagation_delay_ns,10.8289,10.8524,11.1521,11.4499
LOT_011,LOT_011_C0368,leakage_current_uA,12.2464,12.4593,15.2462,18.9359
LOT_011,LOT_011_C0368,propagation_delay_ns,9.9156,9.8767,11.8712,16.4766
LOT_011,LOT_011_C0369,leakage_current_uA,13.7707,14.4573,14.7914,15.1538
LOT_011,LOT_011_C0369,propagation_delay_ns,9.8919,10.0262,10.2256,10.3194
LOT_011,LOT_011_C0370,leakage_current_uA,13.5302,14.0058,14.3386,15.3288
LOT_011,LOT_011_C0370,propagation_delay_ns,8.7806,8.8537,9.0821,9.3573
LOT_011,LOT_011_C0371,leakage_current_uA,8.9552,9.2218,9.8549,10.1836
LOT_011,LOT_011_C0371,propagation_delay_ns,10.0429,10.1456,10.3617,10.7599
LOT_011,LOT_011_C0372,leakage_current_uA,11.7983,11.6794,12.1605,12.6014
LOT_011,LOT_011_C0372,propagation_delay_ns,9.2492,9.315,9.5664,9.676
LOT_011,LOT_011_C0373,leakage_current_uA,13.8973,13.7629,14.2287,14.7823
LOT_011,LOT_011_C0373,propagation_delay_ns,9.3484,9.3714,9.7316,9.7513
LOT_011,LOT_011_C0374,leakage_current_uA,14.4017,14.2598,20.6894,30.2916
LOT_011,LOT_011_C0374,propagation_delay_ns,11.7011,11.8644,13.399,16.1083
LOT_011,LOT_011_C0375,leakage_current_uA,12.0126,11.9753,12.8346,12.9258
LOT_011,LOT_011_C0375,propagation_delay_ns,8.7216,8.6823,9.0156,9.1052
LOT_011,LOT_011_C0376,leakage_current_uA,11.6744,12.1739,12.105,12.4968
LOT_011,LOT_011_C0376,propagation_delay_ns,9.1398,9.3226,9.4578,9.7459
LOT_011,LOT_011_C0377,leakage_current_uA,11.3073,11.667,11.9416,12.209
LOT_011,LOT_011_C0377,propagation_delay_ns,9.6111,9.775,9.9571,10.1992
LOT_011,LOT_011_C0378,leakage_current_uA,13.3341,13.3488,14.2288,14.73
LOT_011,LOT_011_C0378,propagation_delay_ns,10.5994,10.5501,10.9076,11.1759
LOT_011,LOT_011_C0379,leakage_current_uA,13.4354,13.5362,14.143,14.3533
LOT_011,LOT_011_C0379,propagation_delay_ns,9.2055,9.3972,9.4667,9.6807
LOT_011,LOT_011_C0380,leakage_current_uA,9.4113,9.3487,9.8715,10.2837
LOT_011,LOT_011_C0380,propagation_delay_ns,10.2529,10.3986,10.6127,10.7822
LOT_011,LOT_011_C0381,leakage_current_uA,12.2162,12.5394,12.9243,13.7815
LOT_011,LOT_011_C0381,propagation_delay_ns,10.162,10.3327,10.6527,10.8542
LOT_011,LOT_011_C0382,leakage_current_uA,8.8242,9.2049,12.6418,20.6876
LOT_011,LOT_011_C0382,propagation_delay_ns,9.7507,9.9775,11.1106,13.1063
LOT_011,LOT_011_C0383,leakage_current_uA,13.0729,13.2656,13.3031,14.1967
LOT_011,LOT_011_C0383,propagation_delay_ns,10.2066,10.2461,10.5278,10.7885
LOT_011,LOT_011_C0384,leakage_current_uA,10.7567,10.827,15.0908,23.928
LOT_011,LOT_011_C0384,propagation_delay_ns,11.0492,11.0985,13.3061,16.4877
LOT_011,LOT_011_C0385,leakage_current_uA,13.5701,14.0988,14.5189,15.1012
LOT_011,LOT_011_C0385,propagation_delay_ns,8.621,8.7694,8.8409,9.0113
LOT_011,LOT_011_C0386,leakage_current_uA,12.7714,13.1518,13.5274,14.1434
LOT_011,LOT_011_C0386,propagation_delay_ns,10.0919,10.3549,10.691,11.01
LOT_011,LOT_011_C0387,leakage_current_uA,12.9865,13.2589,13.6837,14.2895
LOT_011,LOT_011_C0387,propagation_delay_ns,8.7355,8.8448,9.1409,9.2505
LOT_011,LOT_011_C0388,leakage_current_uA,10.1148,10.5168,10.8902,11.3351
LOT_011,LOT_011_C0388,propagation_delay_ns,8.7976,8.798,8.9072,9.3727
LOT_011,LOT_011_C0389,leakage_current_uA,11.8803,11.9593,12.636,12.9456
LOT_011,LOT_011_C0389,propagation_delay_ns,9.5846,9.5298,9.9058,10.1956
LOT_011,LOT_011_C0390,leakage_current_uA,13.52,13.5644,14.4574,15.1465
LOT_011,LOT_011_C0390,propagation_delay_ns,10.6439,10.7366,11.1198,11.4537
LOT_011,LOT_011_C0391,leakage_current_uA,9.5771,9.4971,9.8402,10.5067
LOT_011,LOT_011_C0391,propagation_delay_ns,8.923,8.8977,9.2681,9.5629
LOT_011,LOT_011_C0392,leakage_current_uA,10.4147,10.6892,10.8476,11.2504
LOT_011,LOT_011_C0392,propagation_delay_ns,10.9061,10.9265,11.2163,11.5018
LOT_011,LOT_011_C0393,leakage_current_uA,12.6646,12.9614,13.2868,13.9666
LOT_011,LOT_011_C0393,propagation_delay_ns,9.4085,9.4355,9.5997,10.0072
LOT_011,LOT_011_C0394,leakage_current_uA,11.342,11.3142,11.9838,12.3792
LOT_011,LOT_011_C0394,propagation_delay_ns,9.9483,9.9555,10.1849,10.2829
LOT_011,LOT_011_C0395,leakage_current_uA,13.3869,13.7885,14.0899,14.6646
LOT_011,LOT_011_C0395,propagation_delay_ns,8.1516,8.2805,8.3868,8.6165
LOT_011,LOT_011_C0396,leakage_current_uA,15.5085,15.4345,16.2419,17.0029
LOT_011,LOT_011_C0396,propagation_delay_ns,10.7348,10.947,11.0428,11.4024
LOT_011,LOT_011_C0397,leakage_current_uA,11.1237,11.4822,17.2188,26.9579
LOT_011,LOT_011_C0397,propagation_delay_ns,9.9203,10.0268,11.8212,14.0492
LOT_011,LOT_011_C0398,leakage_current_uA,12.5773,12.773,12.8083,13.5081
LOT_011,LOT_011_C0398,propagation_delay_ns,12.2669,12.3788,12.6689,12.9632
LOT_011,LOT_011_C0399,leakage_current_uA,15.4156,15.3806,15.8032,16.2435
LOT_011,LOT_011_C0399,propagation_delay_ns,10.4196,10.409,10.7089,10.9421
LOT_011,LOT_011_C0400,leakage_current_uA,10.6725,10.5351,11.2408,11.6608
LOT_011,LOT_011_C0400,propagation_delay_ns,9.552,9.6002,9.7765,10.1595
LOT_011,LOT_011_C0401,leakage_current_uA,13.9102,14.0015,14.7207,14.9074
LOT_011,LOT_011_C0401,propagation_delay_ns,9.5181,9.4718,9.6781,9.8967
LOT_011,LOT_011_C0402,leakage_current_uA,12.6131,12.5138,13.4463,13.9735
LOT_011,LOT_011_C0402,propagation_delay_ns,9.8325,9.8503,10.037,10.2618
LOT_011,LOT_011_C0403,leakage_current_uA,14.7375,14.7045,15.4513,15.9404
LOT_011,LOT_011_C0403,propagation_delay_ns,9.7842,9.8077,10.2236,10.58
LOT_011,LOT_011_C0404,leakage_current_uA,9.3193,9.1528,9.8384,9.9522
LOT_011,LOT_011_C0404,propagation_delay_ns,11.2778,11.4222,11.8074,12.1384
LOT_011,LOT_011_C0405,leakage_current_uA,9.4416,9.5914,10.3827,10.5884
LOT_011,LOT_011_C0405,propagation_delay_ns,9.5523,9.6102,9.6699,10.0147
LOT_011,LOT_011_C0406,leakage_current_uA,11.4801,11.966,12.251,12.5966
LOT_011,LOT_011_C0406,propagation_delay_ns,10.0515,10.1912,10.3998,10.7062
LOT_011,LOT_011_C0407,leakage_current_uA,12.2149,12.1999,12.6135,13.4777
LOT_011,LOT_011_C0407,propagation_delay_ns,9.6911,9.7775,9.9867,10.0948
LOT_011,LOT_011_C0408,leakage_current_uA,12.6476,13.0816,13.2948,14.1287
LOT_011,LOT_011_C0408,propagation_delay_ns,9.379,9.2481,9.502,9.8331
LOT_011,LOT_011_C0409,leakage_current_uA,12.1635,12.2248,12.7663,13.2671
LOT_011,LOT_011_C0409,propagation_delay_ns,10.9969,11.1689,11.5135,11.8262
LOT_011,LOT_011_C0410,leakage_current_uA,12.1012,12.4269,13.261,13.9357
LOT_011,LOT_011_C0410,propagation_delay_ns,10.0795,10.1618,10.3725,10.5717
LOT_011,LOT_011_C0411,leakage_current_uA,11.1559,11.4181,11.7211,12.3521
LOT_011,LOT_011_C0411,propagation_delay_ns,9.1104,9.0852,9.2333,9.6741
LOT_011,LOT_011_C0412,leakage_current_uA,16.1125,16.2644,16.7356,17.4132
LOT_011,LOT_011_C0412,propagation_delay_ns,10.1448,10.2716,10.4982,10.8522
LOT_011,LOT_011_C0413,leakage_current_uA,12.7264,12.6737,13.1178,13.3839
LOT_011,LOT_011_C0413,propagation_delay_ns,11.2366,11.4028,11.6162,11.9919
LOT_011,LOT_011_C0414,leakage_current_uA,36.089,37.0536,39.0359,41.0383
LOT_011,LOT_011_C0414,propagation_delay_ns,19.0185,19.0847,19.7894,20.5104
LOT_011,LOT_011_C0415,leakage_current_uA,9.4829,9.3924,9.7902,10.1122
LOT_011,LOT_011_C0415,propagation_delay_ns,10.2216,10.4272,10.6514,10.9013
LOT_011,LOT_011_C0416,leakage_current_uA,15.0424,14.7285,15.4891,16.2169
LOT_011,LOT_011_C0416,propagation_delay_ns,9.8643,9.812,10.1818,10.4005
LOT_011,LOT_011_C0417,leakage_current_uA,12.6315,12.6107,13.1887,13.5344
LOT_011,LOT_011_C0417,propagation_delay_ns,10.5212,10.7502,11.0095,11.2587
LOT_011,LOT_011_C0418,leakage_current_uA,13.1742,13.4005,13.654,14.2666
LOT_011,LOT_011_C0418,propagation_delay_ns,9.9988,10.0461,10.4393,10.6172
LOT_011,LOT_011_C0419,leakage_current_uA,14.2886,14.1698,14.8547,15.5037
LOT_011,LOT_011_C0419,propagation_delay_ns,11.249,11.3817,11.6365,11.9995
LOT_011,LOT_011_C0420,leakage_current_uA,12.2723,12.6238,13.2215,13.6589
LOT_011,LOT_011_C0420,propagation_delay_ns,9.8214,9.8708,10.1428,10.3526
LOT_011,LOT_011_C0421,leakage_current_uA,15.6337,16.2288,16.4967,16.8015
LOT_011,LOT_011_C0421,propagation_delay_ns,9.4746,9.5833,9.9827,10.1459
LOT_011,LOT_011_C0422,leakage_current_uA,11.6197,11.7619,12.3375,12.638
LOT_011,LOT_011_C0422,propagation_delay_ns,10.8005,10.8267,11.0655,11.1055
LOT_011,LOT_011_C0423,leakage_current_uA,9.9145,9.7347,10.2075,10.7155
LOT_011,LOT_011_C0423,propagation_delay_ns,9.7808,9.7385,10.0671,10.3192
LOT_011,LOT_011_C0424,leakage_current_uA,14.5657,15.134,15.4634,16.3445
LOT_011,LOT_011_C0424,propagation_delay_ns,8.8417,9.0423,9.146,9.43
LOT_011,LOT_011_C0425,leakage_current_uA,14.8145,14.7947,15.2421,15.4747
LOT_011,LOT_011_C0425,propagation_delay_ns,9.5456,9.655,9.9615,10.1482
LOT_011,LOT_011_C0426,leakage_current_uA,9.7056,9.83,10.6888,10.8075
LOT_011,LOT_011_C0426,propagation_delay_ns,11.3066,11.4223,11.7628,12.0777
LOT_011,LOT_011_C0427,leakage_current_uA,10.6458,11.0973,15.7522,23.5871
LOT_011,LOT_011_C0427,propagation_delay_ns,10.7672,10.8137,14.6992,19.9128
LOT_011,LOT_011_C0428,leakage_current_uA,12.6072,12.7813,13.433,13.9074
LOT_011,LOT_011_C0428,propagation_delay_ns,8.6764,8.7399,8.9612,9.2525
LOT_011,LOT_011_C0429,leakage_current_uA,9.2723,9.4311,9.7163,9.8115
LOT_011,LOT_011_C0429,propagation_delay_ns,9.4937,9.5157,9.7901,10.0202
LOT_011,LOT_011_C0430,leakage_current_uA,15.152,15.145,15.8847,16.2405
LOT_011,LOT_011_C0430,propagation_delay_ns,10.4171,10.5458,10.6922,11.1155
LOT_011,LOT_011_C0431,leakage_current_uA,13.4733,13.7804,14.6875,15.2681
LOT_011,LOT_011_C0431,propagation_delay_ns,10.6225,10.7412,10.9686,11.2647
LOT_011,LOT_011_C0432,leakage_current_uA,12.6337,12.7068,13.4067,13.8806
LOT_011,LOT_011_C0432,propagation_delay_ns,10.7395,10.9059,11.0618,11.3908
LOT_011,LOT_011_C0433,leakage_current_uA,12.6125,12.9076,13.4108,13.9245
LOT_011,LOT_011_C0433,propagation_delay_ns,9.6318,9.7628,10.0934,10.3866
LOT_011,LOT_011_C0434,leakage_current_uA,14.1444,13.7553,14.4386,14.6372
LOT_011,LOT_011_C0434,propagation_delay_ns,9.1248,9.2383,9.4216,9.6573
LOT_011,LOT_011_C0435,leakage_current_uA,7.4677,7.7412,8.1166,8.5327
LOT_011,LOT_011_C0435,propagation_delay_ns,9.6087,9.6926,9.9555,10.1243
LOT_011,LOT_011_C0436,leakage_current_uA,11.4731,11.231,11.8095,12.2689
LOT_011,LOT_011_C0436,propagation_delay_ns,9.687,9.8934,10.0483,10.172
LOT_011,LOT_011_C0437,leakage_current_uA,13.2669,13.3122,13.8865,14.5997
LOT_011,LOT_011_C0437,propagation_delay_ns,10.3114,10.3196,10.5992,10.8958
LOT_011,LOT_011_C0438,leakage_current_uA,12.122,12.4558,12.964,13.5893
LOT_011,LOT_011_C0438,propagation_delay_ns,9.6076,9.7465,9.907,10.312
LOT_011,LOT_011_C0439,leakage_current_uA,15.3984,15.4811,16.2222,16.6294
LOT_011,LOT_011_C0439,propagation_delay_ns,10.7866,10.9434,10.952,11.266
LOT_011,LOT_011_C0440,leakage_current_uA,12.4641,12.7007,13.2035,13.933
LOT_011,LOT_011_C0440,propagation_delay_ns,10.3795,10.3263,10.57,10.8286
LOT_011,LOT_011_C0441,leakage_current_uA,11.5734,11.2104,11.8776,12.2599
LOT_011,LOT_011_C0441,propagation_delay_ns,9.611,9.7589,10.0112,10.1264
LOT_011,LOT_011_C0442,leakage_current_uA,11.1603,11.2832,12.0435,12.5058
LOT_011,LOT_011_C0442,propagation_delay_ns,10.3971,10.5445,10.6068,10.961
LOT_011,LOT_011_C0443,leakage_current_uA,14.3827,14.2791,14.9099,15.3361
LOT_011,LOT_011_C0443,propagation_delay_ns,8.5327,8.6071,8.8535,9.258
LOT_011,LOT_011_C0444,leakage_current_uA,11.14,11.4583,12.1453,12.7015
LOT_011,LOT_011_C0444,propagation_delay_ns,9.4557,9.4408,9.7407,9.9097
LOT_011,LOT_011_C0445,leakage_current_uA,9.818,9.9693,10.4069,10.924
LOT_011,LOT_011_C0445,propagation_delay_ns,10.2784,10.31,10.6212,10.787
LOT_011,LOT_011_C0446,leakage_current_uA,12.7668,12.7264,13.1011,13.6357
LOT_011,LOT_011_C0446,propagation_delay_ns,8.9363,9.0331,9.3167,9.593
LOT_011,LOT_011_C0447,leakage_current_uA,11.7255,12.011,12.4557,12.8773
LOT_011,LOT_011_C0447,propagation_delay_ns,9.9477,9.8555,10.1026,10.3544
LOT_011,LOT_011_C0448,leakage_current_uA,11.4373,11.09,14.9597,20.6065
LOT_011,LOT_011_C0448,propagation_delay_ns,10.8172,10.9376,13.0648,17.8125
LOT_011,LOT_011_C0449,leakage_current_uA,15.8678,15.6953,21.5679,31.8774
LOT_011,LOT_011_C0449,propagation_delay_ns,10.1107,10.183,11.2997,13.7495
LOT_011,LOT_011_C0450,leakage_current_uA,14.0506,14.3461,14.9939,15.2427
LOT_011,LOT_011_C0450,propagation_delay_ns,9.0644,9.2024,9.3453,9.6053
LOT_011,LOT_011_C0451,leakage_current_uA,11.4692,11.4648,12.0296,12.2856
LOT_011,LOT_011_C0451,propagation_delay_ns,11.0173,11.0966,11.552,11.9096
LOT_011,LOT_011_C0452,leakage_current_uA,13.4449,13.6408,14.3952,15.2735
LOT_011,LOT_011_C0452,propagation_delay_ns,9.7069,9.9067,10.2274,10.4695
LOT_011,LOT_011_C0453,leakage_current_uA,15.4469,15.7835,16.0429,16.843
LOT_011,LOT_011_C0453,propagation_delay_ns,8.1129,8.2712,8.3842,8.6181
LOT_011,LOT_011_C0454,leakage_current_uA,9.9754,10.3715,15.4079,23.3269
LOT_011,LOT_011_C0454,propagation_delay_ns,9.2136,9.358,11.3674,13.8609
LOT_011,LOT_011_C0455,leakage_current_uA,12.4512,12.7291,13.4323,13.8283
LOT_011,LOT_011_C0455,propagation_delay_ns,9.7087,9.7175,9.844,10.0351
LOT_011,LOT_011_C0456,leakage_current_uA,36.1107,36.7011,38.5671,40.5475
LOT_011,LOT_011_C0456,propagation_delay_ns,23.1929,23.7039,24.5563,25.8811
LOT_011,LOT_011_C0457,leakage_current_uA,12.3831,12.3567,12.9476,13.4663
LOT_011,LOT_011_C0457,propagation_delay_ns,11.0384,11.2036,11.2103,11.5458
LOT_011,LOT_011_C0458,leakage_current_uA,13.8512,13.9824,14.425,15.5366
LOT_011,LOT_011_C0458,propagation_delay_ns,10.3939,10.3875,10.642,10.7865
LOT_011,LOT_011_C0459,leakage_current_uA,12.4269,12.5929,13.553,13.625
LOT_011,LOT_011_C0459,propagation_delay_ns,8.4352,8.4775,8.6149,9.0157
LOT_011,LOT_011_C0460,leakage_current_uA,13.2372,13.5513,14.196,15.0388
LOT_011,LOT_011_C0460,propagation_delay_ns,8.8617,8.8276,9.0619,9.1836
LOT_011,LOT_011_C0461,leakage_current_uA,11.9199,12.061,12.3023,13.3997
LOT_011,LOT_011_C0461,propagation_delay_ns,10.0122,10.0869,10.3067,10.6654
LOT_011,LOT_011_C0462,leakage_current_uA,61.9967,63.1726,68.3192,73.5399
LOT_011,LOT_011_C0462,propagation_delay_ns,19.4087,19.5636,20.5447,21.0284
LOT_011,LOT_011_C0463,leakage_current_uA,13.4933,13.4875,13.9005,14.8
LOT_011,LOT_011_C0463,propagation_delay_ns,10.3422,10.4418,10.7389,11.0872
LOT_011,LOT_011_C0464,leakage_current_uA,12.0863,12.4981,12.9755,13.5109
LOT_011,LOT_011_C0464,propagation_delay_ns,11.789,11.8636,12.1799,12.4538
LOT_011,LOT_011_C0465,leakage_current_uA,13.0835,13.3382,13.5735,14.309
LOT_011,LOT_011_C0465,propagation_delay_ns,9.9004,9.8844,10.1146,10.2692
LOT_011,LOT_011_C0466,leakage_current_uA,14.075,14.1665,14.6421,15.1896
LOT_011,LOT_011_C0466,propagation_delay_ns,10.5721,10.5343,10.8097,11.0945
LOT_011,LOT_011_C0467,leakage_current_uA,12.0943,11.8982,12.6709,13.2704
LOT_011,LOT_011_C0467,propagation_delay_ns,9.376,9.416,9.5522,9.8387
LOT_011,LOT_011_C0468,leakage_current_uA,13.0573,13.5194,13.7921,14.2804
LOT_011,LOT_011_C0468,propagation_delay_ns,8.9753,8.9749,9.1992,9.5574
LOT_011,LOT_011_C0469,leakage_current_uA,11.2387,11.4968,11.7936,12.1836
LOT_011,LOT_011_C0469,propagation_delay_ns,9.5509,9.6001,9.8135,10.2564
LOT_011,LOT_011_C0470,leakage_current_uA,12.2655,12.4963,18.6535,27.8224
LOT_011,LOT_011_C0470,propagation_delay_ns,9.3119,9.2347,11.0426,14.4543
LOT_011,LOT_011_C0471,leakage_current_uA,55.7276,56.4026,60.119,64.4933
LOT_011,LOT_011_C0471,propagation_delay_ns,21.1622,21.2373,22.0559,23.0211
LOT_011,LOT_011_C0472,leakage_current_uA,14.176,14.1308,14.7931,15.8724
LOT_011,LOT_011_C0472,propagation_delay_ns,8.8888,8.9367,9.1333,9.2517
LOT_011,LOT_011_C0473,leakage_current_uA,15.268,15.2013,15.9185,15.8698
LOT_011,LOT_011_C0473,propagation_delay_ns,9.4272,9.6229,9.8344,10.1706
LOT_011,LOT_011_C0474,leakage_current_uA,14.7458,15.0804,18.5769,25.895
LOT_011,LOT_011_C0474,propagation_delay_ns,10.081,10.1042,11.4763,13.7078
LOT_011,LOT_011_C0475,leakage_current_uA,13.7806,13.9074,14.5251,14.9459
LOT_011,LOT_011_C0475,propagation_delay_ns,9.8385,9.8499,10.191,10.3101
LOT_011,LOT_011_C0476,leakage_current_uA,13.9435,14.0531,14.8178,15.864
LOT_011,LOT_011_C0476,propagation_delay_ns,9.7251,9.7374,9.9043,10.1054
LOT_011,LOT_011_C0477,leakage_current_uA,14.2234,14.2574,14.843,15.7839
LOT_011,LOT_011_C0477,propagation_delay_ns,9.046,9.0254,9.3882,9.4544
LOT_011,LOT_011_C0478,leakage_current_uA,13.5667,13.8097,14.5248,14.7194
LOT_011,LOT_011_C0478,propagation_delay_ns,10.8491,10.9252,11.0078,11.402
LOT_011,LOT_011_C0479,leakage_current_uA,13.1334,13.2839,13.5246,14.2026
LOT_011,LOT_011_C0479,propagation_delay_ns,9.7283,9.7152,9.9795,10.1848
LOT_011,LOT_011_C0480,leakage_current_uA,12.0948,12.3471,12.6753,12.9846
LOT_011,LOT_011_C0480,propagation_delay_ns,10.7705,10.8655,11.1364,11.249
