lot_id,component_id,is_defective,defect_type
LOT_011,LOT_011_C0843,0,normal
LOT_011,LOT_011_C0844,0,normal
LOT_011,LOT_011_C0845,0,normal
LOT_011,LOT_011_C0846,0,normal
LOT_011,LOT_011_C0847,0,normal
LOT_011,LOT_011_C0848,0,normal
LOT_011,LOT_011_C0849,0,normal
LOT_011,LOT_011_C0850,0,normal
LOT_011,LOT_011_C0851,0,normal
LOT_011,LOT_011_C0852,0,normal
LOT_011,LOT_011_C0853,0,normal
LOT_011,LOT_011_C0854,0,normal
LOT_011,LOT_011_C0855,0,normal
LOT_011,LOT_011_C0856,1,latent
LOT_011,LOT_011_C0857,0,normal
LOT_011,LOT_011_C0858,0,normal
LOT_011,LOT_011_C0859,0,normal
LOT_011,LOT_011_C0860,0,normal
LOT_011,LOT_011_C0861,0,normal
LOT_011,LOT_011_C0862,0,normal
LOT_011,LOT_011_C0863,0,normal
LOT_011,LOT_011_C0864,0,normal
LOT_011,LOT_011_C0865,0,normal
LOT_011,LOT_011_C0866,0,normal
LOT_011,LOT_011_C0867,0,normal
LOT_011,LOT_011_C0868,0,normal
LOT_011,LOT_011_C0869,0,normal
LOT_011,LOT_011_C0870,0,normal
LOT_011,LOT_011_C0871,0,normal
LOT_011,LOT_011_C0872,0,normal
LOT_011,LOT_011_C0873,0,normal
LOT_011,LOT_011_C0874,0,normal
LOT_011,LOT_011_C0875,0,normal
LOT_011,LOT_011_C0876,0,normal
LOT_011,LOT_011_C0877,0,normal
LOT_011,LOT_011_C0878,0,normal
LOT_011,LOT_011_C0879,0,normal
LOT_011,LOT_011_C0880,0,normal
LOT_011,LOT_011_C0881,0,normal
LOT_011,LOT_011_C0882,0,normal
LOT_011,LOT_011_C0883,0,normal
LOT_011,LOT_011_C0884,0,normal
LOT_011,LOT_011_C0885,0,normal
LOT_011,LOT_011_C0886,0,normal
LOT_011,LOT_011_C0887,0,normal
LOT_011,LOT_011_C0888,0,normal
LOT_011,LOT_011_C0889,1,latent
LOT_011,LOT_011_C0890,0,normal
LOT_011,LOT_011_C0891,0,normal
LOT_011,LOT_011_C0892,0,normal
LOT_011,LOT_011_C0893,0,normal
LOT_011,LOT_011_C0894,0,normal
LOT_011,LOT_011_C0895,0,normal
LOT_011,LOT_011_C0896,0,normal
LOT_011,LOT_011_C0897,0,normal
LOT_011,LOT_011_C0898,0,normal
LOT_011,LOT_011_C0899,0,normal
LOT_011,LOT_011_C0900,1,latent
LOT_011,LOT_011_C0901,0,normal
LOT_011,LOT_011_C0902,0,normal
LOT_011,LOT_011_C0903,0,normal
LOT_011,LOT_011_C0904,0,normal
LOT_011,LOT_011_C0905,0,normal
LOT_011,LOT_011_C0906,0,normal
LOT_011,LOT_011_C0907,0,normal
LOT_011,LOT_011_C0908,0,normal
LOT_011,LOT_011_C0909,0,normal
LOT_011,LOT_011_C0910,0,normal
LOT_011,LOT_011_C0911,0,normal
LOT_011,LOT_011_C0912,0,normal
LOT_011,LOT_011_C0913,0,normal
LOT_011,LOT_011_C0914,0,normal
LOT_011,LOT_011_C0915,0,normal
LOT_011,LOT_011_C0916,0,normal
LOT_011,LOT_011_C0917,0,normal
LOT_011,LOT_011_C0918,0,normal
LOT_011,LOT_011_C0919,0,normal
LOT_011,LOT_011_C0920,0,normal
LOT_011,LOT_011_C0921,0,normal
LOT_011,LOT_011_C0922,0,normal
LOT_011,LOT_011_C0923,0,normal
LOT_011,LOT_011_C0924,0,normal
LOT_011,LOT_011_C0925,0,normal
LOT_011,LOT_011_C0926,0,normal
LOT_011,LOT_011_C0927,0,normal
LOT_011,LOT_011_C0928,0,normal
LOT_011,LOT_011_C0929,0,normal
LOT_011,LOT_011_C0930,0,normal
LOT_011,LOT_011_C0931,0,normal
LOT_011,LOT_011_C0932,0,normal
LOT_011,LOT_011_C0933,0,normal
LOT_011,LOT_011_C0934,0,normal
LOT_011,LOT_011_C0935,0,normal
LOT_011,LOT_011_C0936,0,normal
LOT_011,LOT_011_C0937,0,normal
LOT_011,LOT_011_C0938,0,normal
LOT_011,LOT_011_C0939,0,normal
LOT_011,LOT_011_C0940,0,normal
LOT_011,LOT_011_C0941,0,normal
LOT_011,LOT_011_C0942,0,normal
LOT_011,LOT_011_C0943,0,normal
LOT_011,LOT_011_C0944,0,normal
LOT_011,LOT_011_C0945,0,normal
LOT_011,LOT_011_C0946,0,normal
LOT_011,LOT_011_C0947,0,normal
LOT_011,LOT_011_C0948,0,normal
LOT_011,LOT_011_C0949,0,normal
LOT_011,LOT_011_C0950,0,normal
LOT_011,LOT_011_C0951,1,obvious
LOT_011,LOT_011_C0952,0,normal
LOT_011,LOT_011_C0953,0,normal
LOT_011,LOT_011_C0954,0,normal
LOT_011,LOT_011_C0955,0,normal
LOT_011,LOT_011_C0956,0,normal
LOT_011,LOT_011_C0957,0,normal
LOT_011,LOT_011_C0958,0,normal
LOT_011,LOT_011_C0959,0,normal
LOT_011,LOT_011_C0960,0,normal
LOT_011,LOT_011_C0961,0,normal
LOT_011,LOT_011_C0962,0,normal
LOT_011,LOT_011_C0963,0,normal
LOT_011,LOT_011_C0964,0,normal
LOT_011,LOT_011_C0965,0,normal
LOT_011,LOT_011_C0966,0,normal
LOT_011,LOT_011_C0967,0,normal
LOT_011,LOT_011_C0968,0,normal
LOT_011,LOT_011_C0969,0,normal
LOT_011,LOT_011_C0970,0,normal
LOT_011,LOT_011_C0971,0,normal
LOT_011,LOT_011_C0972,0,normal
LOT_011,LOT_011_C0973,0,normal
LOT_011,LOT_011_C0974,0,normal
LOT_011,LOT_011_C0975,0,normal
LOT_011,LOT_011_C0976,0,normal
LOT_011,LOT_011_C0977,0,normal
LOT_011,LOT_011_C0978,0,normal
LOT_011,LOT_011_C0979,0,normal
LOT_011,LOT_011_C0980,0,normal
LOT_011,LOT_011_C0981,0,normal
LOT_011,LOT_011_C0982,0,normal
LOT_011,LOT_011_C0983,0,normal
LOT_011,LOT_011_C0984,0,normal
LOT_011,LOT_011_C0985,0,normal
LOT_011,LOT_011_C0986,0,normal
LOT_012,LOT_012_C0000,0,normal
LOT_012,LOT_012_C0001,0,normal
LOT_012,LOT_012_C0002,0,normal
LOT_012,LOT_012_C0003,0,normal
LOT_012,LOT_012_C0004,0,normal
LOT_012,LOT_012_C0005,0,normal
LOT_012,LOT_012_C0006,1,obvious
LOT_012,LOT_012_C0007,0,normal
LOT_012,LOT_012_C0008,0,normal
LOT_012,LOT_012_C0009,0,normal
LOT_012,LOT_012_C0010,0,normal
LOT_012,LOT_012_C0011,0,normal
LOT_012,LOT_012_C0012,0,normal
LOT_012,LOT_012_C0013,0,normal
LOT_012,LOT_012_C0014,0,normal
LOT_012,LOT_012_C0015,0,normal
LOT_012,LOT_012_C0016,0,normal
LOT_012,LOT_012_C0017,0,normal
LOT_012,LOT_012_C0018,0,normal
LOT_012,LOT_012_C0019,0,normal
LOT_012,LOT_012_C0020,0,normal
LOT_012,LOT_012_C0021,0,normal
LOT_012,LOT_012_C0022,0,normal
LOT_012,LOT_012_C0023,0,normal
LOT_012,LOT_012_C0024,0,normal
LOT_012,LOT_012_C0025,0,normal
LOT_012,LOT_012_C0026,0,normal
LOT_012,LOT_012_C0027,0,normal
LOT_012,LOT_012_C0028,0,normal
LOT_012,LOT_012_C0029,0,normal
LOT_012,LOT_012_C0030,0,normal
LOT_012,LOT_012_C0031,0,normal
LOT_012,LOT_012_C0032,0,normal
LOT_012,LOT_012_C0033,0,normal
LOT_012,LOT_012_C0034,1,latent
LOT_012,LOT_012_C0035,0,normal
LOT_012,LOT_012_C0036,0,normal
LOT_012,LOT_012_C0037,0,normal
LOT_012,LOT_012_C0038,0,normal
LOT_012,LOT_012_C0039,0,normal
LOT_012,LOT_012_C0040,0,normal
LOT_012,LOT_012_C0041,0,normal
LOT_012,LOT_012_C0042,0,normal
LOT_012,LOT_012_C0043,0,normal
LOT_012,LOT_012_C0044,0,normal
LOT_012,LOT_012_C0045,0,normal
LOT_012,LOT_012_C0046,0,normal
LOT_012,LOT_012_C0047,0,normal
LOT_012,LOT_012_C0048,0,normal
LOT_012,LOT_012_C0049,0,normal
LOT_012,LOT_012_C0050,0,normal
LOT_012,LOT_012_C0051,1,latent
LOT_012,LOT_012_C0052,0,normal
LOT_012,LOT_012_C0053,0,normal
LOT_012,LOT_012_C0054,0,normal
LOT_012,LOT_012_C0055,0,normal
LOT_012,LOT_012_C0056,0,normal
LOT_012,LOT_012_C0057,0,normal
LOT_012,LOT_012_C0058,0,normal
LOT_012,LOT_012_C0059,0,normal
LOT_012,LOT_012_C0060,0,normal
LOT_012,LOT_012_C0061,0,normal
LOT_012,LOT_012_C0062,0,normal
LOT_012,LOT_012_C0063,0,normal
LOT_012,LOT_012_C0064,0,normal
LOT_012,LOT_012_C0065,0,normal
LOT_012,LOT_012_C0066,0,normal
LOT_012,LOT_012_C0067,0,normal
LOT_012,LOT_012_C0068,0,normal
LOT_012,LOT_012_C0069,0,normal
LOT_012,LOT_012_C0070,1,latent
LOT_012,LOT_012_C0071,0,normal
LOT_012,LOT_012_C0072,0,normal
LOT_012,LOT_012_C0073,0,normal
LOT_012,LOT_012_C0074,0,normal
LOT_012,LOT_012_C0075,0,normal
LOT_012,LOT_012_C0076,0,normal
LOT_012,LOT_012_C0077,0,normal
LOT_012,LOT_012_C0078,0,normal
LOT_012,LOT_012_C0079,0,normal
LOT_012,LOT_012_C0080,0,normal
LOT_012,LOT_012_C0081,0,normal
LOT_012,LOT_012_C0082,0,normal
LOT_012,LOT_012_C0083,0,normal
LOT_012,LOT_012_C0084,0,normal
LOT_012,LOT_012_C0085,0,normal
LOT_012,LOT_012_C0086,0,normal
LOT_012,LOT_012_C0087,0,normal
LOT_012,LOT_012_C0088,0,normal
LOT_012,LOT_012_C0089,0,normal
LOT_012,LOT_012_C0090,0,normal
LOT_012,LOT_012_C0091,0,normal
LOT_012,LOT_012_C0092,0,normal
LOT_012,LOT_012_C0093,1,obvious
LOT_012,LOT_012_C0094,0,normal
LOT_012,LOT_012_C0095,0,normal
LOT_012,LOT_012_C0096,0,normal
LOT_012,LOT_012_C0097,0,normal
LOT_012,LOT_012_C0098,0,normal
LOT_012,LOT_012_C0099,1,latent
LOT_012,LOT_012_C0100,0,normal
LOT_012,LOT_012_C0101,0,normal
LOT_012,LOT_012_C0102,0,normal
LOT_012,LOT_012_C0103,0,normal
LOT_012,LOT_012_C0104,0,normal
LOT_012,LOT_012_C0105,0,normal
LOT_012,LOT_012_C0106,0,normal
LOT_012,LOT_012_C0107,0,normal
LOT_012,LOT_012_C0108,0,normal
LOT_012,LOT_012_C0109,0,normal
LOT_012,LOT_012_C0110,0,normal
LOT_012,LOT_012_C0111,0,normal
LOT_012,LOT_012_C0112,0,normal
LOT_012,LOT_012_C0113,0,normal
LOT_012,LOT_012_C0114,0,normal
LOT_012,LOT_012_C0115,0,normal
LOT_012,LOT_012_C0116,1,latent
LOT_012,LOT_012_C0117,0,normal
LOT_012,LOT_012_C0118,0,normal
LOT_012,LOT_012_C0119,0,normal
LOT_012,LOT_012_C0120,0,normal
LOT_012,LOT_012_C0121,0,normal
LOT_012,LOT_012_C0122,0,normal
LOT_012,LOT_012_C0123,0,normal
LOT_012,LOT_012_C0124,0,normal
LOT_012,LOT_012_C0125,0,normal
LOT_012,LOT_012_C0126,0,normal
LOT_012,LOT_012_C0127,0,normal
LOT_012,LOT_012_C0128,0,normal
LOT_012,LOT_012_C0129,0,normal
LOT_012,LOT_012_C0130,0,normal
LOT_012,LOT_012_C0131,1,latent
LOT_012,LOT_012_C0132,0,normal
LOT_012,LOT_012_C0133,0,normal
LOT_012,LOT_012_C0134,0,normal
LOT_012,LOT_012_C0135,0,normal
LOT_012,LOT_012_C0136,0,normal
LOT_012,LOT_012_C0137,0,normal
LOT_012,LOT_012_C0138,0,normal
LOT_012,LOT_012_C0139,0,normal
LOT_012,LOT_012_C0140,1,latent
LOT_012,LOT_012_C0141,0,normal
LOT_012,LOT_012_C0142,0,normal
LOT_012,LOT_012_C0143,0,normal
LOT_012,LOT_012_C0144,0,normal
LOT_012,LOT_012_C0145,0,normal
LOT_012,LOT_012_C0146,0,normal
LOT_012,LOT_012_C0147,0,normal
LOT_012,LOT_012_C0148,0,normal
LOT_012,LOT_012_C0149,1,latent
LOT_012,LOT_012_C0150,0,normal
LOT_012,LOT_012_C0151,0,normal
LOT_012,LOT_012_C0152,0,normal
LOT_012,LOT_012_C0153,0,normal
LOT_012,LOT_012_C0154,0,normal
LOT_012,LOT_012_C0155,0,normal
LOT_012,LOT_012_C0156,0,normal
LOT_012,LOT_012_C0157,0,normal
LOT_012,LOT_012_C0158,0,normal
LOT_012,LOT_012_C0159,0,normal
LOT_012,LOT_012_C0160,0,normal
LOT_012,LOT_012_C0161,0,normal
LOT_012,LOT_012_C0162,0,normal
LOT_012,LOT_012_C0163,0,normal
LOT_012,LOT_012_C0164,0,normal
LOT_012,LOT_012_C0165,0,normal
LOT_012,LOT_012_C0166,0,normal
LOT_012,LOT_012_C0167,0,normal
LOT_012,LOT_012_C0168,0,normal
LOT_012,LOT_012_C0169,0,normal
LOT_012,LOT_012_C0170,0,normal
LOT_012,LOT_012_C0171,0,normal
LOT_012,LOT_012_C0172,0,normal
LOT_012,LOT_012_C0173,0,normal
LOT_012,LOT_012_C0174,0,normal
LOT_012,LOT_012_C0175,0,normal
LOT_012,LOT_012_C0176,0,normal
LOT_012,LOT_012_C0177,0,normal
LOT_012,LOT_012_C0178,0,normal
LOT_012,LOT_012_C0179,0,normal
LOT_012,LOT_012_C0180,0,normal
LOT_012,LOT_012_C0181,0,normal
LOT_012,LOT_012_C0182,0,normal
LOT_012,LOT_012_C0183,0,normal
LOT_012,LOT_012_C0184,0,normal
LOT_012,LOT_012_C0185,0,normal
LOT_012,LOT_012_C0186,0,normal
LOT_012,LOT_012_C0187,0,normal
LOT_012,LOT_012_C0188,0,normal
LOT_012,LOT_012_C0189,0,normal
LOT_012,LOT_012_C0190,0,normal
LOT_012,LOT_012_C0191,0,normal
LOT_012,LOT_012_C0192,0,normal
LOT_012,LOT_012_C0193,0,normal
LOT_012,LOT_012_C0194,0,normal
LOT_012,LOT_012_C0195,0,normal
LOT_012,LOT_012_C0196,0,normal
LOT_012,LOT_012_C0197,0,normal
LOT_012,LOT_012_C0198,0,normal
LOT_012,LOT_012_C0199,0,normal
LOT_012,LOT_012_C0200,0,normal
LOT_012,LOT_012_C0201,0,normal
LOT_012,LOT_012_C0202,0,normal
LOT_012,LOT_012_C0203,0,normal
LOT_012,LOT_012_C0204,0,normal
LOT_012,LOT_012_C0205,0,normal
LOT_012,LOT_012_C0206,0,normal
LOT_012,LOT_012_C0207,0,normal
LOT_012,LOT_012_C0208,0,normal
LOT_012,LOT_012_C0209,0,normal
LOT_012,LOT_012_C0210,0,normal
LOT_012,LOT_012_C0211,0,normal
LOT_012,LOT_012_C0212,1,obvious
LOT_012,LOT_012_C0213,0,normal
LOT_012,LOT_012_C0214,0,normal
LOT_012,LOT_012_C0215,0,normal
LOT_012,LOT_012_C0216,0,normal
LOT_012,LOT_012_C0217,0,normal
LOT_012,LOT_012_C0218,0,normal
LOT_012,LOT_012_C0219,0,normal
LOT_012,LOT_012_C0220,0,normal
LOT_012,LOT_012_C0221,0,normal
LOT_012,LOT_012_C0222,0,normal
LOT_012,LOT_012_C0223,0,normal
LOT_012,LOT_012_C0224,0,normal
LOT_012,LOT_012_C0225,0,normal
LOT_012,LOT_012_C0226,0,normal
LOT_012,LOT_012_C0227,0,normal
LOT_012,LOT_012_C0228,0,normal
LOT_012,LOT_012_C0229,0,normal
LOT_012,LOT_012_C0230,0,normal
LOT_012,LOT_012_C0231,0,normal
LOT_012,LOT_012_C0232,0,normal
LOT_012,LOT_012_C0233,0,normal
LOT_012,LOT_012_C0234,0,normal
LOT_012,LOT_012_C0235,0,normal
LOT_012,LOT_012_C0236,0,normal
LOT_012,LOT_012_C0237,0,normal
LOT_012,LOT_012_C0238,0,normal
LOT_012,LOT_012_C0239,0,normal
LOT_012,LOT_012_C0240,0,normal
LOT_012,LOT_012_C0241,0,normal
LOT_012,LOT_012_C0242,0,normal
LOT_012,LOT_012_C0243,0,normal
LOT_012,LOT_012_C0244,0,normal
LOT_012,LOT_012_C0245,0,normal
LOT_012,LOT_012_C0246,0,normal
LOT_012,LOT_012_C0247,0,normal
LOT_012,LOT_012_C0248,0,normal
LOT_012,LOT_012_C0249,0,normal
LOT_012,LOT_012_C0250,0,normal
LOT_012,LOT_012_C0251,0,normal
LOT_012,LOT_012_C0252,0,normal
LOT_012,LOT_012_C0253,0,normal
LOT_012,LOT_012_C0254,0,normal
LOT_012,LOT_012_C0255,0,normal
LOT_012,LOT_012_C0256,0,normal
LOT_012,LOT_012_C0257,0,normal
LOT_012,LOT_012_C0258,0,normal
LOT_012,LOT_012_C0259,0,normal
LOT_012,LOT_012_C0260,0,normal
LOT_012,LOT_012_C0261,0,normal
LOT_012,LOT_012_C0262,0,normal
LOT_012,LOT_012_C0263,0,normal
LOT_012,LOT_012_C0264,0,normal
LOT_012,LOT_012_C0265,0,normal
LOT_012,LOT_012_C0266,0,normal
LOT_012,LOT_012_C0267,0,normal
LOT_012,LOT_012_C0268,0,normal
LOT_012,LOT_012_C0269,0,normal
LOT_012,LOT_012_C0270,0,normal
LOT_012,LOT_012_C0271,0,normal
LOT_012,LOT_012_C0272,0,normal
LOT_012,LOT_012_C0273,1,latent
LOT_012,LOT_012_C0274,0,normal
LOT_012,LOT_012_C0275,0,normal
LOT_012,LOT_012_C0276,0,normal
LOT_012,LOT_012_C0277,0,normal
LOT_012,LOT_012_C0278,0,normal
LOT_012,LOT_012_C0279,0,normal
LOT_012,LOT_012_C0280,0,normal
LOT_012,LOT_012_C0281,0,normal
LOT_012,LOT_012_C0282,0,normal
LOT_012,LOT_012_C0283,0,normal
LOT_012,LOT_012_C0284,0,normal
LOT_012,LOT_012_C0285,0,normal
LOT_012,LOT_012_C0286,0,normal
LOT_012,LOT_012_C0287,0,normal
LOT_012,LOT_012_C0288,1,latent
LOT_012,LOT_012_C0289,0,normal
LOT_012,LOT_012_C0290,0,normal
LOT_012,LOT_012_C0291,0,normal
LOT_012,LOT_012_C0292,0,normal
LOT_012,LOT_012_C0293,0,normal
LOT_012,LOT_012_C0294,0,normal
LOT_012,LOT_012_C0295,0,normal
LOT_012,LOT_012_C0296,0,normal
LOT_012,LOT_012_C0297,0,normal
LOT_012,LOT_012_C0298,0,normal
LOT_012,LOT_012_C0299,0,normal
LOT_012,LOT_012_C0300,0,normal
LOT_012,LOT_012_C0301,0,normal
LOT_012,LOT_012_C0302,0,normal
LOT_012,LOT_012_C0303,0,normal
LOT_012,LOT_012_C0304,0,normal
LOT_012,LOT_012_C0305,0,normal
LOT_012,LOT_012_C0306,0,normal
LOT_012,LOT_012_C0307,0,normal
LOT_012,LOT_012_C0308,0,normal
LOT_012,LOT_012_C0309,0,normal
LOT_012,LOT_012_C0310,0,normal
LOT_012,LOT_012_C0311,0,normal
LOT_012,LOT_012_C0312,0,normal
LOT_012,LOT_012_C0313,1,obvious
LOT_012,LOT_012_C0314,0,normal
LOT_012,LOT_012_C0315,1,obvious
LOT_012,LOT_012_C0316,0,normal
LOT_012,LOT_012_C0317,0,normal
LOT_012,LOT_012_C0318,0,normal
LOT_012,LOT_012_C0319,0,normal
LOT_012,LOT_012_C0320,0,normal
LOT_012,LOT_012_C0321,0,normal
LOT_012,LOT_012_C0322,0,normal
LOT_012,LOT_012_C0323,0,normal
LOT_012,LOT_012_C0324,0,normal
LOT_012,LOT_012_C0325,0,normal
LOT_012,LOT_012_C0326,0,normal
LOT_012,LOT_012_C0327,0,normal
LOT_012,LOT_012_C0328,0,normal
LOT_012,LOT_012_C0329,0,normal
LOT_012,LOT_012_C0330,1,latent
LOT_012,LOT_012_C0331,0,normal
LOT_012,LOT_012_C0332,0,normal
LOT_012,LOT_012_C0333,0,normal
LOT_012,LOT_012_C0334,0,normal
LOT_012,LOT_012_C0335,0,normal
LOT_012,LOT_012_C0336,0,normal
LOT_012,LOT_012_C0337,0,normal
LOT_012,LOT_012_C0338,0,normal
LOT_012,LOT_012_C0339,0,normal
LOT_012,LOT_012_C0340,0,normal
LOT_012,LOT_012_C0341,0,normal
LOT_012,LOT_012_C0342,0,normal
LOT_012,LOT_012_C0343,0,normal
LOT_012,LOT_012_C0344,0,normal
LOT_012,LOT_012_C0345,0,normal
LOT_012,LOT_012_C0346,0,normal
LOT_012,LOT_012_C0347,0,normal
LOT_012,LOT_012_C0348,0,normal
LOT_012,LOT_012_C0349,0,normal
LOT_012,LOT_012_C0350,0,normal
LOT_012,LOT_012_C0351,1,obvious
LOT_012,LOT_012_C0352,0,normal
LOT_012,LOT_012_C0353,0,normal
LOT_012,LOT_012_C0354,0,normal
LOT_012,LOT_012_C0355,0,normal
LOT_012,LOT_012_C0356,0,normal
LOT_012,LOT_012_C0357,0,normal
LOT_012,LOT_012_C0358,0,normal
LOT_012,LOT_012_C0359,0,normal
LOT_012,LOT_012_C0360,0,normal
LOT_012,LOT_012_C0361,0,normal
LOT_012,LOT_012_C0362,0,normal
LOT_012,LOT_012_C0363,0,normal
LOT_012,LOT_012_C0364,0,normal
LOT_012,LOT_012_C0365,1,latent
LOT_012,LOT_012_C0366,0,normal
LOT_012,LOT_012_C0367,0,normal
LOT_012,LOT_012_C0368,0,normal
LOT_012,LOT_012_C0369,0,normal
LOT_012,LOT_012_C0370,0,normal
LOT_012,LOT_012_C0371,0,normal
LOT_012,LOT_012_C0372,0,normal
LOT_012,LOT_012_C0373,0,normal
LOT_012,LOT_012_C0374,1,obvious
LOT_012,LOT_012_C0375,0,normal
LOT_012,LOT_012_C0376,0,normal
LOT_012,LOT_012_C0377,0,normal
LOT_012,LOT_012_C0378,0,normal
LOT_012,LOT_012_C0379,0,normal
LOT_012,LOT_012_C0380,0,normal
LOT_012,LOT_012_C0381,0,normal
LOT_012,LOT_012_C0382,0,normal
LOT_012,LOT_012_C0383,0,normal
LOT_012,LOT_012_C0384,0,normal
LOT_012,LOT_012_C0385,1,latent
LOT_012,LOT_012_C0386,0,normal
LOT_012,LOT_012_C0387,0,normal
LOT_012,LOT_012_C0388,1,obvious
LOT_012,LOT_012_C0389,0,normal
LOT_012,LOT_012_C0390,0,normal
LOT_012,LOT_012_C0391,0,normal
LOT_012,LOT_012_C0392,0,normal
LOT_012,LOT_012_C0393,0,normal
LOT_012,LOT_012_C0394,0,normal
LOT_012,LOT_012_C0395,0,normal
LOT_012,LOT_012_C0396,0,normal
LOT_012,LOT_012_C0397,0,normal
LOT_012,LOT_012_C0398,0,normal
LOT_012,LOT_012_C0399,0,normal
LOT_012,LOT_012_C0400,0,normal
LOT_012,LOT_012_C0401,1,obvious
LOT_012,LOT_012_C0402,0,normal
LOT_012,LOT_012_C0403,0,normal
LOT_012,LOT_012_C0404,0,normal
LOT_012,LOT_012_C0405,1,latent
LOT_012,LOT_012_C0406,0,normal
LOT_012,LOT_012_C0407,0,normal
LOT_012,LOT_012_C0408,0,normal
LOT_012,LOT_012_C0409,0,normal
LOT_012,LOT_012_C0410,0,normal
LOT_012,LOT_012_C0411,0,normal
LOT_012,LOT_012_C0412,0,normal
LOT_012,LOT_012_C0413,1,latent
LOT_012,LOT_012_C0414,0,normal
LOT_012,LOT_012_C0415,0,normal
LOT_012,LOT_012_C0416,0,normal
LOT_012,LOT_012_C0417,0,normal
LOT_012,LOT_012_C0418,0,normal
LOT_012,LOT_012_C0419,0,normal
LOT_012,LOT_012_C0420,0,normal
LOT_012,LOT_012_C0421,0,normal
LOT_012,LOT_012_C0422,0,normal
LOT_012,LOT_012_C0423,0,normal
LOT_012,LOT_012_C0424,0,normal
LOT_012,LOT_012_C0425,0,normal
LOT_012,LOT_012_C0426,0,normal
LOT_012,LOT_012_C0427,0,normal
LOT_012,LOT_012_C0428,0,normal
LOT_012,LOT_012_C0429,1,latent
LOT_012,LOT_012_C0430,0,normal
LOT_012,LOT_012_C0431,0,normal
LOT_012,LOT_012_C0432,0,normal
LOT_012,LOT_012_C0433,0,normal
LOT_012,LOT_012_C0434,0,normal
LOT_012,LOT_012_C0435,0,normal
LOT_012,LOT_012_C0436,0,normal
LOT_012,LOT_012_C0437,0,normal
LOT_012,LOT_012_C0438,0,normal
LOT_012,LOT_012_C0439,1,latent
LOT_012,LOT_012_C0440,0,normal
LOT_012,LOT_012_C0441,0,normal
LOT_012,LOT_012_C0442,0,normal
LOT_012,LOT_012_C0443,0,normal
LOT_012,LOT_012_C0444,0,normal
LOT_012,LOT_012_C0445,0,normal
LOT_012,LOT_012_C0446,0,normal
LOT_012,LOT_012_C0447,0,normal
LOT_012,LOT_012_C0448,0,normal
LOT_012,LOT_012_C0449,0,normal
LOT_012,LOT_012_C0450,0,normal
LOT_012,LOT_012_C0451,0,normal
LOT_012,LOT_012_C0452,0,normal
LOT_012,LOT_012_C0453,0,normal
LOT_012,LOT_012_C0454,0,normal
LOT_012,LOT_012_C0455,0,normal
LOT_012,LOT_012_C0456,0,normal
LOT_012,LOT_012_C0457,0,normal
LOT_012,LOT_012_C0458,0,normal
LOT_012,LOT_012_C0459,0,normal
LOT_012,LOT_012_C0460,0,normal
LOT_012,LOT_012_C0461,0,normal
LOT_012,LOT_012_C0462,0,normal
LOT_012,LOT_012_C0463,0,normal
LOT_012,LOT_012_C0464,0,normal
LOT_012,LOT_012_C0465,0,normal
LOT_012,LOT_012_C0466,0,normal
LOT_012,LOT_012_C0467,0,normal
LOT_012,LOT_012_C0468,0,normal
LOT_012,LOT_012_C0469,0,normal
LOT_012,LOT_012_C0470,0,normal
LOT_012,LOT_012_C0471,0,normal
LOT_012,LOT_012_C0472,0,normal
LOT_012,LOT_012_C0473,0,normal
LOT_012,LOT_012_C0474,0,normal
LOT_012,LOT_012_C0475,0,normal
LOT_012,LOT_012_C0476,0,normal
LOT_012,LOT_012_C0477,0,normal
LOT_012,LOT_012_C0478,0,normal
LOT_012,LOT_012_C0479,0,normal
LOT_012,LOT_012_C0480,0,normal
LOT_012,LOT_012_C0481,0,normal
LOT_012,LOT_012_C0482,0,normal
LOT_012,LOT_012_C0483,0,normal
LOT_012,LOT_012_C0484,0,normal
LOT_012,LOT_012_C0485,0,normal
LOT_012,LOT_012_C0486,0,normal
LOT_012,LOT_012_C0487,0,normal
LOT_012,LOT_012_C0488,0,normal
LOT_012,LOT_012_C0489,0,normal
LOT_012,LOT_012_C0490,0,normal
LOT_012,LOT_012_C0491,0,normal
LOT_012,LOT_012_C0492,0,normal
LOT_012,LOT_012_C0493,0,normal
LOT_012,LOT_012_C0494,0,normal
LOT_012,LOT_012_C0495,0,normal
LOT_012,LOT_012_C0496,1,latent
LOT_012,LOT_012_C0497,0,normal
LOT_012,LOT_012_C0498,0,normal
LOT_012,LOT_012_C0499,0,normal
LOT_012,LOT_012_C0500,0,normal
LOT_012,LOT_012_C0501,0,normal
LOT_012,LOT_012_C0502,0,normal
LOT_012,LOT_012_C0503,0,normal
LOT_012,LOT_012_C0504,0,normal
LOT_012,LOT_012_C0505,0,normal
LOT_012,LOT_012_C0506,0,normal
LOT_012,LOT_012_C0507,0,normal
LOT_012,LOT_012_C0508,0,normal
LOT_012,LOT_012_C0509,0,normal
LOT_012,LOT_012_C0510,0,normal
LOT_012,LOT_012_C0511,0,normal
LOT_012,LOT_012_C0512,0,normal
LOT_012,LOT_012_C0513,1,latent
LOT_012,LOT_012_C0514,0,normal
LOT_012,LOT_012_C0515,0,normal
LOT_012,LOT_012_C0516,0,normal
LOT_012,LOT_012_C0517,0,normal
LOT_012,LOT_012_C0518,0,normal
LOT_012,LOT_012_C0519,0,normal
LOT_012,LOT_012_C0520,0,normal
